,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
22,2016-12-18,12:30,Serie A,Matchweek 17,Sun,Away,W,1,0,Sassuolo,56.0,15221,Mauro Icardi,4-2-3-1,Marco Di Bello,Match Report,,20.0,6.0,,0,0,2017,Internazionale
23,2016-12-21,20:45,Serie A,Matchweek 18,Wed,Home,W,3,0,Lazio,53.0,37868,Mauro Icardi,4-2-3-1,Paolo Mazzoleni,Match Report,,12.0,6.0,,0,0,2017,Internazionale
24,2017-01-08,12:30,Serie A,Matchweek 19,Sun,Away,W,2,1,Udinese,64.0,25952,Mauro Icardi,4-2-3-1,Daniele Doveri,Match Report,,9.0,4.0,,0,0,2017,Internazionale
25,2017-01-14,20:45,Serie A,Matchweek 20,Sat,Home,W,3,1,Chievo,65.0,34255,Mauro Icardi,4-2-3-1,Piero Giacomelli,Match Report,,31.0,14.0,,0,0,2017,Internazionale
27,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Away,W,1,0,Palermo,59.0,10113,Mauro Icardi,4-2-3-1,Massimiliano Irrati,Match Report,,17.0,6.0,,0,0,2017,Internazionale
28,2017-01-28,20:45,Serie A,Matchweek 22,Sat,Home,W,3,0,Pescara,60.0,38968,Mauro Icardi,4-2-3-1,Giampaolo Calvarese,Match Report,,17.0,7.0,,0,0,2017,Internazionale
30,2017-02-05,20:45,Serie A,Matchweek 23,Sun,Away,L,0,1,Juventus,52.0,41318,Mauro Icardi,3-4-3,Nicola Rizzoli,Match Report,,12.0,2.0,,0,0,2017,Internazionale
31,2017-02-12,15:00,Serie A,Matchweek 24,Sun,Home,W,2,0,Empoli,52.0,23148,Rodrigo Palacio,3-4-3,Domenico Celi,Match Report,,19.0,8.0,,0,0,2017,Internazionale
32,2017-02-19,12:30,Serie A,Matchweek 25,Sun,Away,W,1,0,Bologna,55.0,28006,Rodrigo Palacio,4-2-3-1,Paolo Mazzoleni,Match Report,,16.0,5.0,,0,0,2017,Internazionale
33,2017-02-26,20:45,Serie A,Matchweek 26,Sun,Home,L,1,3,Roma,51.0,58652,Mauro Icardi,3-4-3,Paolo Tagliavento,Match Report,,14.0,4.0,,0,0,2017,Internazionale
34,2017-03-05,15:00,Serie A,Matchweek 27,Sun,Away,W,5,1,Cagliari,61.0,15649,Mauro Icardi,4-2-3-1,Marco Di Bello,Match Report,,22.0,10.0,,1,1,2017,Internazionale
35,2017-03-12,15:00,Serie A,Matchweek 28,Sun,Home,W,7,1,Atalanta,49.0,59359,Mauro Icardi,4-2-3-1,Massimiliano Irrati,Match Report,,12.0,8.0,,1,1,2017,Internazionale
36,2017-03-18,18:00,Serie A,Matchweek 29,Sat,Away,D,2,2,Torino,56.0,26000,Mauro Icardi,4-2-3-1,Luca Banti,Match Report,,19.0,4.0,,0,0,2017,Internazionale
37,2017-04-03,20:45,Serie A,Matchweek 30,Mon,Home,L,1,2,Sampdoria,51.0,47043,Mauro Icardi,4-2-3-1,Domenico Celi,Match Report,,18.0,5.0,,0,0,2017,Internazionale
38,2017-04-09,15:00,Serie A,Matchweek 31,Sun,Away,L,1,2,Crotone,73.0,13967,Mauro Icardi,3-4-3,Marco Guida,Match Report,,17.0,4.0,,0,0,2017,Internazionale
39,2017-04-15,12:30,Serie A,Matchweek 32,Sat,Home,D,2,2,Milan,39.0,78328,Mauro Icardi,4-2-3-1,Daniele Orsato,Match Report,,10.0,4.0,,0,0,2017,Internazionale
40,2017-04-22,20:45,Serie A,Matchweek 33,Sat,Away,L,4,5,Fiorentina,47.0,30011,Mauro Icardi,4-2-3-1,Paolo Valeri,Match Report,,10.0,6.0,,0,0,2017,Internazionale
41,2017-04-30,20:45,Serie A,Matchweek 34,Sun,Home,L,0,1,Napoli,48.0,57076,Mauro Icardi,4-2-3-1,Gianluca Rocchi,Match Report,,14.0,3.0,,0,0,2017,Internazionale
42,2017-05-07,15:00,Serie A,Matchweek 35,Sun,Away,L,0,1,Genoa,60.0,20980,Mauro Icardi,4-2-3-1,Antonio Damato,Match Report,,12.0,4.0,,0,1,2017,Internazionale
43,2017-05-14,12:30,Serie A,Matchweek 36,Sun,Home,L,1,2,Sassuolo,62.0,42222,Mauro Icardi,4-2-3-1,Davide Massa,Match Report,,23.0,7.0,,0,0,2017,Internazionale
44,2017-05-21,20:45,Serie A,Matchweek 37,Sun,Away,W,3,1,Lazio,51.0,30000,Samir Handanović,3-4-3,Marco Di Bello,Match Report,,9.0,3.0,,0,0,2017,Internazionale
45,2017-05-28,20:45,Serie A,Matchweek 38,Sun,Home,W,5,2,Udinese,59.0,36689,Marco Andreolli,4-2-3-1,Aleandro Di Paolo,Match Report,,17.0,6.0,,0,0,2017,Internazionale
0,2016-08-20,20:45,Serie A,Matchweek 1,Sat,Away,L,1,2,Juventus,46.0,40184,Gonzalo Rodríguez,3-4-3,Davide Massa,Match Report,,4.0,1.0,,0,0,2017,Fiorentina
1,2016-08-28,20:45,Serie A,Matchweek 2,Sun,Home,W,1,0,Chievo,59.0,32304,Borja Valero,3-4-3,Michael Fabbri,Match Report,,13.0,4.0,,0,0,2017,Fiorentina
3,2016-09-18,20:45,Serie A,Matchweek 4,Sun,Home,W,1,0,Roma,46.0,27359,Gonzalo Rodríguez,3-4-3,Nicola Rizzoli,Match Report,,8.0,4.0,,0,0,2017,Fiorentina
4,2016-09-21,20:45,Serie A,Matchweek 5,Wed,Away,D,2,2,Udinese,69.0,15164,Gonzalo Rodríguez,3-5-1-1,Paolo Mazzoleni,Match Report,,9.0,4.0,,1,1,2017,Fiorentina
5,2016-09-25,20:45,Serie A,Matchweek 6,Sun,Home,D,0,0,Milan,61.0,29786,Gonzalo Rodríguez,3-4-3,Daniele Orsato,Match Report,,20.0,5.0,,0,1,2017,Fiorentina
7,2016-10-02,18:00,Serie A,Matchweek 7,Sun,Away,L,1,2,Torino,61.0,21641,Borja Valero,3-4-3,Giampaolo Calvarese,Match Report,,13.0,5.0,,0,0,2017,Fiorentina
8,2016-10-16,12:30,Serie A,Matchweek 8,Sun,Home,D,0,0,Atalanta,65.0,27529,Gonzalo Rodríguez,3-4-1-2,Antonio Damato,Match Report,,17.0,6.0,,0,0,2017,Fiorentina
10,2016-10-23,15:00,Serie A,Matchweek 9,Sun,Away,W,5,3,Cagliari,63.0,15619,Gonzalo Rodríguez,4-4-2,Carmine Russo,Match Report,,19.0,8.0,,0,0,2017,Fiorentina
11,2016-10-26,20:45,Serie A,Matchweek 10,Wed,Home,D,1,1,Crotone,74.0,22983,Gonzalo Rodríguez,4-2-3-1,Claudio Gavillucci,Match Report,,26.0,11.0,,0,0,2017,Fiorentina
12,2016-10-29,18:00,Serie A,Matchweek 11,Sat,Away,W,1,0,Bologna,59.0,20780,Gonzalo Rodríguez,3-4-3,Paolo Valeri,Match Report,,12.0,5.0,,1,1,2017,Fiorentina
14,2016-11-06,18:00,Serie A,Matchweek 12,Sun,Home,D,1,1,Sampdoria,52.0,23559,Gonzalo Rodríguez,3-4-3,Nicola Rizzoli,Match Report,,20.0,6.0,,0,0,2017,Fiorentina
15,2016-11-20,15:00,Serie A,Matchweek 13,Sun,Away,W,4,0,Empoli,50.0,10769,Gonzalo Rodríguez,4-2-3-1,Davide Massa,Match Report,,24.0,13.0,,1,1,2017,Fiorentina
17,2016-11-28,21:00,Serie A,Matchweek 14,Mon,Away,L,2,4,Inter,55.0,40558,Gonzalo Rodríguez,4-2-3-1,Antonio Damato,Match Report,,12.0,6.0,,0,0,2017,Fiorentina
18,2016-12-04,20:45,Serie A,Matchweek 15,Sun,Home,W,2,1,Palermo,62.0,22533,Borja Valero,3-4-1-2,Piero Giacomelli,Match Report,,19.0,7.0,,1,1,2017,Fiorentina
20,2016-12-12,19:00,Serie A,Matchweek 16,Mon,Home,W,2,1,Sassuolo,53.0,22049,Gonzalo Rodríguez,4-2-3-1,Michael Fabbri,Match Report,,14.0,6.0,,0,0,2017,Fiorentina
21,2016-12-15,20:00,Serie A,Matchweek 3,Thu,Away,L,0,1,Genoa,60.0,25000,Gonzalo Rodríguez,4-3-3,Luca Banti,Match Report,,9.0,2.0,,0,0,2017,Fiorentina
22,2016-12-18,20:45,Serie A,Matchweek 17,Sun,Away,L,1,3,Lazio,50.0,20000,Nenad Tomović,3-4-3,Massimiliano Irrati,Match Report,,13.0,6.0,,0,1,2017,Fiorentina
23,2016-12-22,20:45,Serie A,Matchweek 18,Thu,Home,D,3,3,Napoli,44.0,26181,Nenad Tomović,4-2-3-1,Paolo Tagliavento,Match Report,,15.0,5.0,,0,0,2017,Fiorentina
25,2017-01-15,20:45,Serie A,Matchweek 20,Sun,Home,W,2,1,Juventus,48.0,34085,Gonzalo Rodríguez,3-5-1-1,Luca Banti,Match Report,,16.0,6.0,,0,0,2017,Fiorentina
26,2017-01-21,18:00,Serie A,Matchweek 21,Sat,Away,W,3,0,Chievo,52.0,8000,Gonzalo Rodríguez,3-5-1-1,Fabio Maresca,Match Report,,11.0,6.0,,1,1,2017,Fiorentina
28,2017-01-29,15:00,Serie A,Matchweek 22,Sun,Home,D,3,3,Genoa,62.0,27301,Borja Valero,3-4-3,Daniele Orsato,Match Report,,22.0,8.0,,0,0,2017,Fiorentina
29,2017-02-01,20:45,Serie A,Matchweek 19,Wed,Away,W,2,1,Pescara,77.0,8483,Borja Valero,3-4-3,Carmine Russo,Match Report,,22.0,5.0,,0,0,2017,Fiorentina
30,2017-02-07,20:45,Serie A,Matchweek 23,Tue,Away,L,0,4,Roma,50.0,25394,Gonzalo Rodríguez,3-4-3,Massimiliano Irrati,Match Report,,13.0,2.0,,0,0,2017,Fiorentina
31,2017-02-11,20:45,Serie A,Matchweek 24,Sat,Home,W,3,0,Udinese,60.0,24360,Gonzalo Rodríguez,3-4-3,Maurizio Mariani,Match Report,,14.0,6.0,,1,1,2017,Fiorentina
33,2017-02-19,20:45,Serie A,Matchweek 25,Sun,Away,L,1,2,Milan,62.0,32743,Gonzalo Rodríguez,3-4-3,Paolo Valeri,Match Report,,18.0,7.0,,0,0,2017,Fiorentina
35,2017-02-27,20:45,Serie A,Matchweek 26,Mon,Home,D,2,2,Torino,56.0,23260,Gonzalo Rodríguez,4-2-3-1,Piero Giacomelli,Match Report,,19.0,7.0,,0,0,2017,Fiorentina
36,2017-03-05,12:30,Serie A,Matchweek 27,Sun,Away,D,0,0,Atalanta,53.0,18919,Gonzalo Rodríguez,3-4-3,Marco Guida,Match Report,,9.0,3.0,,0,0,2017,Fiorentina
37,2017-03-12,15:00,Serie A,Matchweek 28,Sun,Home,W,1,0,Cagliari,69.0,25656,Gonzalo Rodríguez,3-4-3,Claudio Gavillucci,Match Report,,26.0,9.0,,0,0,2017,Fiorentina
